Electra|human|female|Xanth, West Stockade; Xanth, Isle of View; Xanth, Castle Roogna|electricity|can jolt people with her talent. She had the size and form of a child with freckles, even though she is older. She was brought to the Isle of View to charge the Heaven Cent for ^Tapis^. In the main Xanth reality, ^Murphy^ placed a curse on Tapis that caused Electra, not ^Taplin^, to bite the apple and to go into the enchanted sleep. She was woken in 1083 by Dolph. When she married Dolph, she was given the title Princess. In Xanth reality 2, she stayed with Tapis after Taplin went into her enchanted sleep. ^Eleph^ was sent to help her with her chores.|11, M12, M13, m14, 15, 16, 18, 19, 20, 21, 22, m23, m26, m29, m35, 36, 41|
Elem N. Tery|human|female|Xanth|things are always marvelously clear to her||m28|
Elena|human|female|Xanth, North Village|literature, summoning any character from a book she holds||m23|
Eleph|human|male|Xanth Reality 2 (GWITS), Isle of View|making pigs fly|was 14 years old in 237. He went to help ^Electra^ in her work at ^Tapis's^ home.|41|
Eleph Ant|ant|male|Xanth|||m32|2
Eli (IO)|human|male|Xanth|a different talent with a curse on each day of week|has the following talents and curses. On Sun-Day he feels burnt out but can produce light and even start a fire. On Monday he has no talent but also no curse. On Two's Day he sees two of everything, but whatever he does is twice as effective. On Wetness Day he is constantly rained on, but can control local wet weather. On Thirst Day he is thirsty but can quench anyone else's thirst, literally or figuratively. On Fry Day he can cook anything into something edible, but it's so greasy it can be sickening. On Saturn Day he is surrounded by rings of dust that separate his from others but can also make them spin at high velocity to use as a weapon or defensive shield.|40|
Eli (LOTD)|ogre|male|Xanth||lives on the moon and makes Moon-stir cheese by stirring honey and green cheese pools.|m36|
Elijah|human|male|Mundania|bedtime booboos|was an 8 year old boy who had the bad talent of bedtime booboos. He wanted to get rid of and does finally when the talent was returned to Ralph. His nickname is Lija.|m22|
Elip Sis|human|female|Xanth|||m39|
Ellip Sis|human|female|Xanth|saving words that others omit||m38|
Elmer|elf|male|Xanth|illusion|speaks for the Village of Eleven Elves.|40|
Elona|human|female|Xanth|longevity|was the fourteenth King of Human Xanth and second female King.|m19|
Elsie|human|female|Xanth|turning water into wine|found her talent by touching water with her finger. She was ^Jordan's^ first girlfriend and had ambitions to civilize him.|8|
Elysia|centaur|female|Xanth Reality 6||picked up Woe Betide, Ted, and DeMonica in Reality 7. She has blonde hair.|30|
Em Burr|human|male|Xanth|making hot coals||33|3
Em Pathy|human|female|Xanth, Castle Rock Candy|altering emotions|translates for ^Ragna^ Roc.|32|
EmJay|human|female|Xanth||is compiling a lexicon of Xanth with her trusty sidekick ^MiKe^.|M9|
Emell|human|male|Xanth, Mount Parnassus||is the guardian of Garden of Events. ^Dagger^, a dragon, and ^Fern^, a fairy, are his tattoos.|28|
Emerald|dragon|female|Dragon; Xanth||has silver scales with emerald green edging in dragon form. She has silver hair and green finger and toe nails while in human form. She is a lesbian. She played the ^Wicked Witch of the Vest^ in "The Lizard of Waz" and the ^Queen (GWITS)^ in "The Princess and the Hog".|M41|
Emily|human|female|Xanth||is the keeper of the garden of the day mares.|29|
Emily Bee Keeper|human|female|Xanth||minds bee hives.|35|
Encum Burr|human|male|Xanth|weighing things down||33|
End|imp|male|Xanth, Imp Perial|||20|
Enze|human|male|Xanth|changing the gender of a person||33|
Epi|centaur|female|Xanth, Brain Coral Pool|quaking|works for the ^Brain Coral^. She is sent to retrieve the bullies ^Chilk^, ^Jama^, ^Numbo^, ^Potipher^, ^Zink^, and ^Horsejaw^.|26|
Epi Nephrine|human|female|Xanth|stimulating hearts||34|
Epoxy|crossbreed|male|Xanth|making things hard and fast|has dark hair and eyes. He is unmarried in the main Xanth reality but married to Surprise in Xanth Reality Six when he was underage.|26, m30|
Era|crossbreed|male|Cone, Outside||was the demon guide on Cone.|M31|
Erato|Muse|female|Xanth, South Village; Xanth, Castle Roogna; Xanth, Mount Parnassus||became the Muse of love poetry in ^937^ and stopped aging.|m7, m13, m28|
Eric|human|male|Comic|having the question for any answer||34|
Erica|crossbreed|female|Xanth|singing compellingly|is a winged mermaid.|22|
Erin Kitty Litter|werecat|female|Xanth, Isle of Cats & Dogs; Xanth, Caprice Castle||was conceived at a love spring. She is a tawny cat or a tawny haired woman.|35, 36|
Eris|dwarf demon|female|Milky Way Galaxy, Solar System||was involved with a bet with Demon ^Pluto^ and imprisoned when she lost.|M33, M34, m35, 37, 39|
Ersonal|imp|male|Xanth, Imp Perial|||20|
Ersup|human|female|Xanth||looks in her purse to find something personal about whoever she concentrates on.|m25|
Eskil|crossbreed|male|Xanth|changing one's intentions by saying "no"|has gray eyes and brown hair. In an emergency, he can access his ogre strength or his curse fiend acting ability. He changes a creature's intentions toward him without the creature really understanding why. His nickname is Esk.|M10, m11, m13, m14, m15, m16, m17, m19, m21, 25, m26, m30, m31, m35|
Esso Bee|human|male|Xanth|making problems bigger than they are||29|
Etcetera|human|female|Xanth|adding to whatever someone else starts||27|
Eunice|human|female|Xanth|changing words and things by adding a silent e|changed Fat into ^Fate^.|35|
Euphoria|human|female|Xanth||was a date arranged for ^Grey^ by ^Sending^. She was an attractive young woman with swirling hair, hypnotic eyes, and a lush figure, who is into drugs.|12|
Euterpe|Muse|female|Xanth, South Village; Xanth, Castle Roogna; Xanth, Mount Parnassus||became the Muse of lyric poetry in ^937^ and stopped aging.|m28|
Eve|human|female|Xanth, Castle Roogna; Xanth, Castle Windswept; Hades|knowledge of the inanimate, telling anything about any inanimate thing|has shadowy dark hair and plays the panpipes. ^Octo Puss^ was her childhood pet with Dawn. She was affected by "The Princess and the Grog" written by ^Goar^. She was hosted by ^Tata^.|15, m18, 19, 20, M21, 22, m24, m26, M29, m30, m32, M33, 34, 35, m36, 37, m38, 39, M41|
Expector Ant|ant|male|Xanth|||32|2
Extricate|human|female|Xanth Reality 6|sorting out tangles||30|
Fabian|human|male|Xanth|||31|
Fairmost|fairy|male|Xanth|||m34|
Fairy Nuff|fairy||Xanth||is the grouchy operator of a solution booth at the fair.|16|
Fanchon|human|female|Xanth|||M1, m6, m11, 35|
Fancyface|centaur|male|Xanth||was a rival of Cedric.|m3|
Fannie|ogre|female|Xanth||was determined to help ^Okra^ find a husband but was not-so-helpful.|15|
Farmer Jones|human|male|Mundania, Georgia||is a farmer.|23|
Faro|alicentaur|female|Xanth||is called Fear O Heights that is a corruption of her name Faro. She has brown hair, an auburn mane, and white wings. She wanted to get over her fear of heights. She plays drums of variable sizes. She got the Totem of the Void, which is the Void Horn.|M40|
Fast Comb|ogre|male|Xanth||was a prospective husband for ^Okra^ in the opinion of her aunt ^Fannie^.|m15|
Fat|human|male|Xanth|||35|
Fate|human|male|Xanth||was a fat man turned to Fate by ^Eunice^.|35|
Fattila the Fun|human|male|Xanth||is very fat.|35|
Fauna|faun|female|Xanth|||36|
Faust|faun|male|Ptero||is a gay faun.|21|
Faux|giant|male|Xanth||created the Faux Pass.|m6|
Faxon|human|male|Xanth||is a time traveler from the future.|28|
Fay Tall|human; zombie|male|Xanth||is fully alive for only half the day.|26|
Feelup|human|male|Xanth|feeling things remotely|was a passenger on the Trollway train.|28|
Feline|werecat|female|Xanth||has blue and white striped hair and fur. She can assume either human or cat form. She was 20 years old when ^Hapless^ met her. She wants someone who will love her even without curves. She plays the kit, a small violin. She got the Totem of the Region of Water, who is ^Carmen^, a water gorgon. She sees ^Tom (IO)^ in a vision of the future.|M40|
Fellini|cat||Mundania||has orange stripes, like a baby tiger lily, without the flower part. It is a pet of ^Arjayess^.|m26|
Ferdinand|cowfolk|male|Xanth|||8|
Fern|tattoo|female|Xanth, Mount Parnassus||is a tattoo of a fairy on ^Emell's^ shoulder who went to get help.|28|
Fern Kudzu|ogre|female|Xanth|||m15|
Fiera (GOTG)|human|female|Xanth|controlling fire||18|
Fiera (IO)|faun|female|Xanth, Region of Fire||is a fire faun. She is womanlike with hooves and red hair and fur.|40|
Fiero|human|male|Xanth|controlling fire||m18|
Fiery|faun|male|Xanth, Region of Fire||is a fire faun. He is manlike with hooves. He becomes the Fire Totem.|40|
Fil Philter|demon||Xanth||is the real name of the demon emulating the filter for the Magic Madness.|18|
Filip|human|male|Mundania||is the gardener of ^Silhouette^, an old family friend.|27|
Filly Buster (SN)|crossbreed|female|Xanth Reality 6|talking your ear off|is a half demon. ^De Flate^ is the only person who can turn her off.|m30|
Filly Buster (TD)|centaur|female|Xanth||has a fine bust and talks and talks and talks.....|24|
Finders|imp||Gourd, Realm of Lost Objects||is a kleptomaniac.|26|
Finger Prince|human|male|Xanth||governs a palm grove.|35|
Fingers McPalm|monster under the bed||Xanth||was under ^Nada's^ bed when she was a child.|m19|
Finn|human|male|Always-Always; Xanth|breathing combustible fumes|is real on Xanth now.|30|
Fiona|human|female|Xanth, Isle of Women||looks like the girl next door.|22|
Fira|elemental|female|Xanth|the force of fire||20|
Firenze|human|male|Xanth|fireworks temper|is from the future. Astrid can stifle him with a look. His name is pronounced fir-EN-zee.|M39, 40|
Fireoak|hamydryad|female|Xanth||is named for the tree she inhabits. She is beautiful and appears young in human terms, even though she is more than a century old.|5|
Firestorm|dragon||Xanth||is the leader of the flying dragons.|29|
Flagr Ant|ant|male|Xanth|||m32|2
Fletcher|flion|male|Gourd||is a flying lion. He had problems with ^Warren Warrior^.|33|
Flexi Bull|minotaur|female|Xanth||is a half-sister to all of her siblings. She has a bull head and human body.|m35|
Floozie|human|female|Xanth||is the brains of the Green team.|m4|
Flora|human|female|Xanth|changing the color, shape, and smell of flowers||36|
Fluorine|human|female|Xanth|making water explode||27|
Forili Vamp|vampire|female|Phaze||was met by ^Cube^ while she and her group were visiting Phaze.|27|
Fornax|major demon|female|Fornax Galaxy||has the ambiance of Anti-matter. She tricked and captured Demon ^Earth^. She was hosted by ^Jaylin^ and was assigned the emotion of desire by the Swell Foop. She became a friend of ^Astrid (BS)^ and is credited with saving Xanth. Kandy is her representative in Xanth. ^Kandy^ is her representative in Xanth. She adopted Santo.|25, 26, m27, m28, m30, 34, 37, 38, M39, m40|
Forrest|faun|male|Xanth||is a tree faun who went on a mission to get help for ^Branch's^ tree who was lost in the void.|M21, 22, m29, m31|
Foulmouth|harpy|female|Xanth|||m17|
Fowler Fiend|curse fiend|male|Xanth, Playground Storage||is not a very nice man|39|
Fowlmouth|harpy|female|Xanth||gave ^Gloha^ and ^Harglo^ flying lessons and illicit cussing lessons.|29|
Fracto|cloud|male|Xanth||disguised himself as a wicked tempered cloud and styled himself King Cumulo Fracto Nimbus. ^Chex^ wrote a nice dream that was used by ^Jenny (IOV)^ against him. He helped Xanth by taming Happy Bottom.|7, 9, 11, 12, 13, m14, 15, 16, 17, 18, 19, 20, 21, m23, 24, 25, 26, 27, m28, 31, m32, 33, 34, 35, 36, 37, 38, 39, 40, 41|
Frank (BS)|monster|male|Xanth||s short for Frankenstein Monster. He was assembled from other bodies with a child's head by ^Dr. Moribund^.|38, 39|
Frank (GOTG)|human|male|Xanth||speaks frankly about a person's faults, always.|18|
Frankenstein|monster|male|Other; Xanth||is a classic monster who came through the same hole ^Jenny (IOV)^ did.|13|
Fray|cloud|female|Xanth|||m24, 25, 27, M31, 39|
Fray D. Cat|cat||Xanth||is a fraidy cat.|m22|
Freja|human|female|Xanth|freaking out men when she dresses normally||34|
Frog Face|demon|male|Xanth||was a student in ^Grossclout's^ class.|26|
Frogbutt|goblin|male|Xanth, Goblin Mountain||was part of the rebellion against ^Gwendolyn^ led by ^Gatling^.|m31|
Frosteind|human|female|Xanth|freezing water|was rescued from the Punderground by ^Azalea^.|30|
Fulsome|fee||Xanth||is the leader of the Fee with duck feet.|11|
Functionary|curse fiend|male|Xanth, Gateway Castle||was encountered by Cynthia.|25|
Fur|thing||Xanth||was a young fur ball when met.|17|
Furn|human|female|Xanth, Region of Fire|walking on fire||35|
Futura|human|female|Xanth|reinventing the future|is modestly pretty with curly black hair. She was captured by the PLO Villagers.|38|
G Em Stone|genie|female|Mundania||is a character in a discarded story by ^Goar^. She is rare and precious.|m41|
G Eneric|genie|male|Mundania||is a character in a discarded story by ^Goar^ is rather common.|m41|
G Ermaine|genie|male|Mundania||is a character in a discarded story by ^Goar^. He is the genie of Relevance.|m41|
G Mini|genie|male|Mundania||is a character in a discarded story by ^Goar^. They are a small pair of twin genies.|m41|
G Nius|genie|male|Mundania||is a character in a discarded story by ^Goar^. He is the most intelligent genie.|m41|
G Ode|genie|male|Mundania||is a character in a discarded story by ^Goar^. He does magic with crystals.|m41|
G Olph|genie|male|Mundania||is a character in a discarded story by ^Goar^. He is the patron of little white balls.|m41|
Gabriel|human|male|Mundania||was a young man visiting Xanth and had to get adopted by or married to a Xanthia to stay.|23|
Gaia|dwarf demon|female|Milky Way Galaxy, Solar System||is a new Demon of Earth, the world, sharing with Demon Earth.|31|
Gail Marie|human|female|Xanth|world stops to listen when she speaks||26|
Galatea|thing||Gourd||is a pig statue carried by ^Pyg Malion^.|m11|
Gambol|dwarf demon|male|Xanth, Playground Storage||built the Playground and its Storage. He is a Demon specializing in games.|39|
Gap Dragon|dragon||Xanth, Gap Chasm||is a dragon who patrols the Gap Chasm and steams any intruders. In the main Xanth reality, the Gap Dragon is ^Stanley Steamer^. For a brief time, the position was held by ^Stella Steamer^. In Xanth Reality Six, the Gap Dragon is ^Stefan Steamer^.|1, 5, 6, 7, m8, 12, 14, 15, 16, m17, m19, m20, m21, m22, m23, m25, m26, m27, m30, m34, 35, m36|
Gaptooth|goblin|male|Xanth|||29|
Garnishee|harpy; zombie|female|Xanth||was the fowl of mouth zombie who led ^Sim^ to the Ring of Air for the Swell Foop.|M25|
Gary Gar|gargoyle|male|Xanth, Swan Knee River; Xanth, Castle Roogna||must fulfill his geis to the Swan Knee river.|M18, 19|
Gatling|goblin|male|Xanth, Goblin Mountain||tried to bleep ^Happy Bottom^ and ^Fray^ and start a rebellion against ^Gwendolyn^.|31|
Gattila the Gun|human|male|Xanth|shooting anything with his gun|uses his gun for target practice usually.|35|
Gau D|demon|female|Xanth||wears high-fashion clothes.|m35|
Gauche|goblin|male|Xanth||was reversed and became Gaucherie.|34|
Gaucherie|goblin|female|Xanth||is the reversed version of Gauche.|34|
